2119 vp2p
216A rtsp-alt
221D ibus
223B mc-appserver
223C openqueue
223D ultraseek-http
2264 truecm
22B0 cddbp-alt
22B8 ddi-udp-1
22B9 ddi-udp-2
22BA ddi-udp-3
22BB ddi-udp-4
22BC ddi-udp-5
22BD ddi-udp-6
22BE ddi-udp-7
22C4 jmb-cds1
22C5 jmb-cds2
2328 cslistener
2382 websm
2383 xmltec-xmlmail
23C8 netlock1
23C9 netlock2
23CA netlock3
23CB netlock4
23CC netlock5
23F0 wap-wsp
23F1 wap-wsp-wtp
23F2 wap-wsp-s
23F3 wap-wsp-wtp-s
23F4 wap-vcard
23F5 wap-vcal
23F6 wap-vcard-s
23F7 wap-vcal-s
2443 callwaveiam
244C armtechdaemon
2469 guibase
247F mpidcmgr
2480 mphlpdmc
2482 ctechlicensing
249E fjdmimgr
24B4 fjinvmgr
24B5 mpidcagt
251C ismserver
253F man
257A msgsys
257B pds
2580 micromuse-ncpw
2619 rasadv
2694 sd
26A0 cyborg-systems
26AA monkeycom
26AB sctp-tunneling
26AC iua
26B5 domaintime
26DE apcpcpluswin1
26DF apcpcpluswin2
26E0 apcpcpluswin3
2708 palace
2709 palace
270A palace
270B palace
270C palace
270D palace
270E distinct32
270F distinct
2710 ndmp
2717 mvs-capacity
2760 amanda
2781 netiq-endpoint
2782 netiq-qcheck
2783 ganymede-endpt
2790 bmc-perf-sd
2830 blocks
2AF8 irisa
2AF9 metasys
2B67 vce
2BC1 smsqp
2C37 imip
2C67 atm-uhas
2DC8 h323callsigalt
2EE0 entextxid
2EE1 entextnetwk
2EE2 entexthigh
2EE3 entextmed
2EE4 entextlow
2F8C hivep
31D1 tsaf
3368 i-zipqd
33A7 powwow-client
33A8 powwow-server
3598 bprd
3599 bpbrm
359A bpjava-msvc
35D6 bpcd
35D7 vopied
35FA dsmcc-config
35FB dsmcc-session
35FC dsmcc-passthru
35FD dsmcc-download
35FE dsmcc-ccp
36B1 itu-sccp-ss7
3A58 hde-lcesrvr-1
3A59 hde-lcesrvr-2
3FE8 netserialext1
3FE9 netserialext2
3FEF netserialext3
3FF0 netserialext4
425F intel-rci-mp
4321 soundsvirtual
4343 chipper
4650 biimenu
4705 opsec-cvp
4706 opsec-ufp
4707 opsec-sam
4708 opsec-lea
4709 opsec-omi
470B opsec-ela
481F ac-cluster
49C8 apc-necmp
4AF7 opsec-uaa
4B53 keysrvr
4B73 keyshadow
4BD2 hp-sco
4BD3 hp-sca
4BD4 hp-sessmon
4C55 jcp
4E20 dnp
4EFE ipulse-ics
50BE track
5207 athand-mmp
5456 vofr-gateway
5555 webphone
5556 netspeak-is
5557 netspeak-cs
5558 netspeak-acd
5559 netspeak-cps
55F0 snapenetio
55F1 optocontrol
5701 wnn6
581B vocaltec-phone
5910 aws-brf
59A7 brf-gw
5DC0 med-ltp
5DC1 med-fsp-rx
5DC2 med-fsp-tx
5DC3 med-supp
5DC4 med-ovw
5DC5 med-ci
5DC6 med-net-svc
5EB2 filesphere
5F42 intel_rci
5FEA binkp
6065 flashfiler
61A8 icl-twobase1
61A9 icl-twobase2
61AA icl-twobase3
61AB icl-twobase4
61AC icl-twobase5
61AD icl-twobase6
61AE icl-twobase7
61AF icl-twobase8
61B0 icl-twobase9
61B1 icl-twobase10
64C1 vocaltec-hos
6590 quake
6660 wnn6-ds
6697 k3software-cli
6698 gserver
6874 hunt
6AD1 imagepump
6B34 Trinoo_Bcast
6D5F tw-auth-key
7A67 Trinoo_Register
7A69 BackOrifice
8000 filenet-tms
8001 filenet-rpc
8002 filenet-nch
8003 sometimes-rpc6
8004 sometimes-rpc8
8005 sometimes-rpc10
8006 sometimes-rpc12
8007 sometimes-rpc14
8008 sometimes-rpc16
8009 sometimes-rpc18
800A sometimes-rpc20
800B sometimes-rpc22
800C sometimes-rpc24
829A traceroute
9001 kastenxpipe
9F89 cscp
A8B4 reachout
A8B5 ndm-agent-port
A8B6 ip-provision
AF12 rockwell-encap
AFFE invision-ag
B26E eba
B38E ssr-servermgr
B9C5 dbbrowse
BA08 directplaysrvr
BABE ap
BAC0 bacnet
BB80 nimcontroller
BB81 nimspooler
BB82 nimhub
BB83 nimgtw
BDAC com-bardac-dw
